[16сент.2025 18:09:15.752] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher running: args [--launchTarget, forgeserver, --fml.forgeVersion, 47.4.0, --fml.mcVersion, 1.20.1, --fml.forgeGroup, net.minecraftforge, --fml.mcpVersion, 20230612.114412]
[16сент.2025 18:09:15.758] [main/INFO] [cpw.mods.modlauncher.Launcher/MODLAUNCHER]: ModLauncher 10.0.9+10.0.9+main.dcd20f30 starting: java version 17.0.12 by Oracle Corporation; OS Windows 10 arch amd64 version 10.0
[16сент.2025 18:09:18.487] [main/INFO] [net.minecraftforge.fml.loading.ImmediateWindowHandler/]: ImmediateWindowProvider not loading because launch target is forgeserver
[16сент.2025 18:09:18.499] [main/INFO] [mixin-transmog/]: Mixin Transmogrifier is definitely up to no good...
[16сент.2025 18:09:18.528] [main/INFO] [mixin-transmog/]: crimes against java were committed
[16сент.2025 18:09:18.553] [main/INFO] [mixin-transmog/]: Original mixin transformation service successfully crobbed by mixin-transmogrifier!
[16сент.2025 18:09:18.587] [main/WARN] [CrashAssistantJarInJarHelper/]: launchTarget: forgeserver. Crash Assistant is client only mod. Mod will do nothing!
[16сент.2025 18:09:18.673] [main/INFO] [mixin/]: SpongePowered MIXIN Subsystem Version=0.8.5 Source=union:/E:/WarTimeProjectServer/mods/Connector-1.0.0-beta.46+1.20.1.jar%23250%23256!/ Service=ModLauncher Env=SERVER
[16сент.2025 18:09:18.694] [main/INFO] [Mods Optimizer/]: [Mods Optimizer] ♻ Init ...
[16сент.2025 18:09:18.695] [main/INFO] [Mods Optimizer/]: Game Directory: E:\WarTimeProjectServer
[16сент.2025 18:09:18.695] [main/INFO] [Mods Optimizer/]: Mods Directory: E:\WarTimeProjectServer\mods
[16сент.2025 18:09:18.696] [main/INFO] [Mods Optimizer/]: Game Environment: SERVER
[16сент.2025 18:09:18.698] [main/INFO] [Mods Optimizer/]: Loading Mods Database Config File from E:\WarTimeProjectServer\config\mods_optimizer\config.toml
[16сент.2025 18:09:18.719] [main/INFO] [Mods Optimizer/]: [Mods Database Updater] ⏳ Local mods-database.json is still fresh (last update: 2025-09-16T14:05:03.482313Z).
[16сент.2025 18:09:18.730] [main/INFO] [Mods Optimizer/]: Mods Optimizer Mods Database Config File loaded with 346 mods client: 306, server: 18, default: 22.
[16сент.2025 18:09:18.730] [main/INFO] [Mods Optimizer/]: ♻ init with game dir E:\WarTimeProjectServer and mods dir E:\WarTimeProjectServer\mods for target SERVER in 34 ms.
[16сент.2025 18:09:18.731] [main/INFO] [Mods Optimizer/]: ♻ Parsing Mods data ...
[16сент.2025 18:09:18.734] [main/INFO] [Mods Optimizer/]: [Mod Data] parsing ~174 mods in E:\WarTimeProjectServer\mods with file extension .jar ...
[16сент.2025 18:09:18.863] [main/WARN] [Mods Optimizer/]: ⚠ Found no META-INF/mods.toml or META-INF/neoforge.mods.toml file for E:\WarTimeProjectServer\mods\Connector-1.0.0-beta.46+1.20.1.jar!
[16сент.2025 18:09:18.864] [main/WARN] [Mods Optimizer/]: Was unable to parse timestamp 2024-09-27T11:02:38.011048003:
[16сент.2025 18:09:18.865] [main/ERROR] [Mods Optimizer/]: Json file fabric.mod.json not found in java.util.jar.JarFile@4a183d02
[16сент.2025 18:09:18.865] [main/WARN] [Mods Optimizer/]: ⚠ Found no id tag inside the fabric.mod.json file E:\WarTimeProjectServer\mods\Connector-1.0.0-beta.46+1.20.1.jar!
[16сент.2025 18:09:18.866] [main/WARN] [Mods Optimizer/]: ⚠ Found no name tag inside the fabric.mod.json file E:\WarTimeProjectServer\mods\Connector-1.0.0-beta.46+1.20.1.jar!
[16сент.2025 18:09:18.866] [main/WARN] [Mods Optimizer/]: ⚠ Found no version tag inside the fabric.mod.json file E:\WarTimeProjectServer\mods\Connector-1.0.0-beta.46+1.20.1.jar!
[16сент.2025 18:09:18.867] [main/WARN] [Mods Optimizer/]: Was unable to parse timestamp 2024-09-27T11:02:38.011048003:
[16сент.2025 18:09:18.949] [main/WARN] [Mods Optimizer/]: [Mod Data] ⚠ Unable to read manifest from mod file E:\WarTimeProjectServer\mods\Geophilic v3.4.3 f15-80.mod.jar, which is expected in some cases.
[16сент.2025 18:09:19.023] [main/WARN] [Mods Optimizer/]: ⚠ Found no META-INF/mods.toml or META-INF/neoforge.mods.toml file for E:\WarTimeProjectServer\mods\kotlinforforge-4.11.0-all.jar!
[16сент.2025 18:09:19.050] [main/WARN] [Mods Optimizer/]: ⚠ Found no side tag inside the dependencies.patchouli[0] section of the mods.toml file E:\WarTimeProjectServer\mods\Patchouli-1.20.1-84.1-FORGE.jar!
[16сент.2025 18:09:19.052] [main/WARN] [Mods Optimizer/]: ⚠ Found no side tag inside the dependencies.paxi[0] section of the mods.toml file E:\WarTimeProjectServer\mods\Paxi-1.20-Forge-4.0.jar!
[16сент.2025 18:09:19.107] [main/WARN] [Mods Optimizer/]: ⚠ Found no side tag inside the dependencies.tectonic[0] section of the mods.toml file E:\WarTimeProjectServer\mods\tectonic-3.0.12-forge-1.20.1.jar!
[16сент.2025 18:09:19.146] [main/WARN] [Mods Optimizer/]: ⚠ Found no side tag inside the dependencies.yungsapi[0] section of the mods.toml file E:\WarTimeProjectServer\mods\YungsApi-1.20-Forge-4.0.6.jar!
[16сент.2025 18:09:19.147] [main/INFO] [Mods Optimizer/]: [Mod Data] Found 1 library mods in 150 mods.
[16сент.2025 18:09:19.148] [main/INFO] [Mods Optimizer/]: [Mod Data] Found 1 data pack mods in 150 mods.
[16сент.2025 18:09:19.149] [main/INFO] [Mods Optimizer/]: [Mod Data] Found 1 server mods in 150 mods.
[16сент.2025 18:09:19.149] [main/INFO] [Mods Optimizer/]: [Mod Data] Found 1 service mods in 150 mods.
[16сент.2025 18:09:19.150] [main/INFO] [Mods Optimizer/]: [Mod Data] Found 146 default mods in 150 mods.
[16сент.2025 18:09:19.151] [main/INFO] [Mods Optimizer/]: -------------------------------------------------------------------------------------------------------------------
[16сент.2025 18:09:19.151] [main/INFO] [Mods Optimizer/]: | ID                                 | VERSION                | TYPE     | ENVIRONMENT       | TIMESTAMP           |
[16сент.2025 18:09:19.180] [main/INFO] [Mods Optimizer/]: | embeddium                          | 0.3.31+mc1.20.1        | FORGE    | UNKNOWN           | 2025-08-14 23:48:25 |
[16сент.2025 18:09:19.181] [main/INFO] [Mods Optimizer/]: | geophilic                          | 3.4.3                  | MIXED    | DATA_PACK         | 2025-09-16 18:03:35 |
[16сент.2025 18:09:19.182] [main/INFO] [Mods Optimizer/]: | konkrete                           | 1.8.0                  | FORGE    | BOTH              | 2024-01-13 04:21:05 |
[16сент.2025 18:09:19.182] [main/INFO] [Mods Optimizer/]: | create_connected                   | 0.9.4-mc1.20.1         | FORGE    | BOTH              | 2025-02-05 20:19:28 |
[16сент.2025 18:09:19.183] [main/INFO] [Mods Optimizer/]: | farmersdelight                     | 1.20.1-1.2.9           | FORGE    | BOTH              | 2025-08-22 19:22:49 |
[16сент.2025 18:09:19.184] [main/INFO] [Mods Optimizer/]: | kjscc                              | 0.0.0                  | FORGE    | BOTH              | 2024-05-06 09:34:43 |
[16сент.2025 18:09:19.184] [main/INFO] [Mods Optimizer/]: | kubejsoffline                      | 5.0.7                  | FORGE    | BOTH              | 2025-08-14 23:48:25 |
[16сент.2025 18:09:19.185] [main/INFO] [Mods Optimizer/]: | chunky                             | 1.3.146                | FABRIC   | BOTH              | 2025-09-16 18:03:35 |
[16сент.2025 18:09:19.186] [main/INFO] [Mods Optimizer/]: | trackwork                          | 1.20.1-1.1.1b          | FORGE    | UNKNOWN           | 2025-02-05 02:30:27 |
[16сент.2025 18:09:19.186] [main/INFO] [Mods Optimizer/]: | copiescats                         | 0.0.1-1.20.1           | FORGE    | BOTH              | 2024-01-16 10:58:07 |
[16сент.2025 18:09:19.187] [main/INFO] [Mods Optimizer/]: | resourcefulconfig                  | 2.1.3                  | FORGE    | BOTH              | 2025-09-16 18:03:36 |
[16сент.2025 18:09:19.187] [main/INFO] [Mods Optimizer/]: | clockworkadditions                 | 1.20.1-0.0.6           | MIXED    | BOTH              | 2025-08-24 18:34:26 |
[16сент.2025 18:09:19.188] [main/INFO] [Mods Optimizer/]: | create_airducts                    | 1.0.2                  | FORGE    | BOTH              | 2025-05-04 20:50:41 |
[16сент.2025 18:09:19.188] [main/INFO] [Mods Optimizer/]: | gunfireoverhaul                    | 0.0.8-a                | FORGE    | BOTH              | 2025-08-28 10:08:25 |
[16сент.2025 18:09:19.189] [main/INFO] [Mods Optimizer/]: | curios                             | 5.14.1+1.20.1          | FORGE    | BOTH              | 2025-04-13 06:09:21 |
[16сент.2025 18:09:19.189] [main/INFO] [Mods Optimizer/]: | fabric-language-kotlin             | 1.13.5+kotlin.2.2.10   | FABRIC   | UNKNOWN           | 2025-09-16 18:03:35 |
[16сент.2025 18:09:19.190] [main/INFO] [Mods Optimizer/]: | patchouli                          | 1.20.1-84.1-FORGE      | FORGE    | UNKNOWN           | 2025-08-15 19:13:28 |
[16сент.2025 18:09:19.190] [main/INFO] [Mods Optimizer/]: | valkyrien_warium                   | 0.0.10                 | FORGE    | BOTH              | 2025-08-23 19:09:31 |
[16сент.2025 18:09:19.191] [main/INFO] [Mods Optimizer/]: | itemblacklist                      | 1.20.1-1.0.1f          | FORGE    | SERVER            | 2025-02-19 11:46:21 |
[16сент.2025 18:09:19.194] [main/INFO] [Mods Optimizer/]: | cc_vs                              | 1.20.1-forge-0.2.2     | FORGE    | BOTH              | 2025-08-14 23:48:24 |
[16сент.2025 18:09:19.195] [main/INFO] [Mods Optimizer/]: | ctjl                               | 1.20.1-1.3.0           | FORGE    | BOTH              | 2024-05-07 21:36:00 |
[16сент.2025 18:09:19.195] [main/INFO] [Mods Optimizer/]: | framedblocks                       | 9.3.0                  | FORGE    | BOTH              | 2025-09-16 18:03:35 |
[16сент.2025 18:09:19.196] [main/INFO] [Mods Optimizer/]: | noisium                            | 2.3.0+mc1.20-1.20.1    | FORGE    | BOTH              | 2025-09-16 18:03:36 |
[16сент.2025 18:09:19.196] [main/INFO] [Mods Optimizer/]: | nightconfigfixes                   | 8.0.0                  | FORGE    | BOTH              | 2023-06-28 17:05:03 |
[16сент.2025 18:09:19.197] [main/INFO] [Mods Optimizer/]: | resourcefullib                     | 2.1.29                 | FORGE    | BOTH              | 2025-09-16 18:03:36 |
[16сент.2025 18:09:19.198] [main/INFO] [Mods Optimizer/]: | sodiumoptionsmodcompat             | 1.0.0                  | FORGE    | UNKNOWN           | 2025-08-14 23:48:23 |
[16сент.2025 18:09:19.199] [main/INFO] [Mods Optimizer/]: | worldedit                          | 7.2.15+6463-5ca4dff    | MIXED    | BOTH              | 2025-08-14 23:48:24 |
[16сент.2025 18:09:19.199] [main/INFO] [Mods Optimizer/]: | architectury                       | 9.2.14                 | FORGE    | BOTH              | 2025-08-14 23:48:24 |
[16сент.2025 18:09:19.200] [main/INFO] [Mods Optimizer/]: | computercraft                      | 1.115.0                | FORGE    | BOTH              | 2025-08-14 23:48:24 |
[16сент.2025 18:09:19.200] [main/INFO] [Mods Optimizer/]: | connectorextras                    | 1.11.2+1.20.1          | FORGE    | BOTH              | 2025-09-16 18:03:35 |
[16сент.2025 18:09:19.201] [main/INFO] [Mods Optimizer/]: | cupboard                           | 1.20.1-2.7             | FORGE    | BOTH              | 2024-06-24 22:44:28 |
[16сент.2025 18:09:19.201] [main/INFO] [Mods Optimizer/]: | createtaczauto                     | 1.2.6                  | FORGE    | BOTH              | 2025-08-22 15:51:55 |
[16сент.2025 18:09:19.202] [main/INFO] [Mods Optimizer/]: | framework                          | 0.7.11                 | FORGE    | UNKNOWN           | 2024-10-14 04:30:55 |
[16сент.2025 18:09:19.202] [main/INFO] [Mods Optimizer/]: | probejs                            | 6.0.1                  | FORGE    | BOTH              | 2025-08-14 23:50:27 |
[16сент.2025 18:09:19.203] [main/INFO] [Mods Optimizer/]: | warium_extras                      | 1.0.5                  | FORGE    | BOTH              | 2025-08-14 23:48:23 |
[16сент.2025 18:09:19.203] [main/INFO] [Mods Optimizer/]: | playerrevive                       | 2.0.26                 | FORGE    | BOTH              | 2024-07-18 09:18:07 |
[16сент.2025 18:09:19.204] [main/INFO] [Mods Optimizer/]: | compressedcreativity               | 1.20.1-0.1.8.b         | FORGE    | BOTH              | 2023-11-15 22:47:34 |
[16сент.2025 18:09:19.205] [main/INFO] [Mods Optimizer/]: | the_vmod                           | 1.6.1                  | FORGE    | BOTH              | 2025-08-28 10:08:26 |
[16сент.2025 18:09:19.205] [main/INFO] [Mods Optimizer/]: | create_tweaked_controllers         | 1.20.1-1.2.4           | FORGE    | BOTH              | 2024-03-24 00:10:45 |
[16сент.2025 18:09:19.206] [main/INFO] [Mods Optimizer/]: | rhino                              | 2001.2.3-build.10      | FORGE    | UNKNOWN           | 2025-02-12 21:26:35 |
[16сент.2025 18:09:19.206] [main/INFO] [Mods Optimizer/]: | createbigcannons                   | 5.8.2                  | FORGE    | BOTH              | 2025-08-14 23:48:24 |
[16сент.2025 18:09:19.207] [main/INFO] [Mods Optimizer/]: | fastload                           | 3.4.0                  | FORGE    | BOTH              | 2023-08-15 12:03:02 |
[16сент.2025 18:09:19.210] [main/INFO] [Mods Optimizer/]: | owo                                | 0.11.2+1.20            | FABRIC   | BOTH              | 2025-09-16 18:03:36 |
[16сент.2025 18:09:19.210] [main/INFO] [Mods Optimizer/]: | jsconf                             | 1.1.1                  | FORGE    | UNKNOWN           | 2025-05-10 07:28:08 |
[16сент.2025 18:09:19.211] [main/INFO] [Mods Optimizer/]: | copycats                           | 2.2.2+mc.1.20.1-forge  | FORGE    | BOTH              | 2025-08-14 23:48:24 |
[16сент.2025 18:09:19.211] [main/INFO] [Mods Optimizer/]: | embeddium_device_check             | 0.0.0                  | FORGE    | BOTH              | 2025-08-14 23:48:25 |
[16сент.2025 18:09:19.212] [main/INFO] [Mods Optimizer/]: | ae2                                | 15.4.8                 | FORGE    | BOTH              | 2025-09-16 18:03:39 |
[16сент.2025 18:09:19.213] [main/INFO] [Mods Optimizer/]: | immersiveindustry                  | 1.20.1-0.2.3           | FORGE    | BOTH              | 2025-05-27 17:42:16 |
[16сент.2025 18:09:19.213] [main/INFO] [Mods Optimizer/]: | jei                                | 15.20.0-112            | FORGE    | BOTH              | 2025-08-14 23:48:25 |
[16сент.2025 18:09:19.214] [main/INFO] [Mods Optimizer/]: | lithostitched                      | 1.4.11                 | FORGE    | BOTH              | 2025-07-07 19:21:42 |
[16сент.2025 18:09:19.215] [main/INFO] [Mods Optimizer/]: | tacz                               | 1.1.6-hotfix           | FORGE    | BOTH              | 2025-08-22 15:51:55 |
[16сент.2025 18:09:19.215] [main/INFO] [Mods Optimizer/]: | paxi                               | 1.204.0                | FORGE    | UNKNOWN           | 2023-09-12 18:25:49 |
[16сент.2025 18:09:19.216] [main/INFO] [Mods Optimizer/]: | ponderjs                           | 1.4.0                  | FORGE    | BOTH              | 2024-07-31 15:01:12 |
[16сент.2025 18:09:19.216] [main/INFO] [Mods Optimizer/]: | createimmersivetacz                | 1.20.1                 | FORGE    | BOTH              | 2024-12-03 01:13:43 |
[16сент.2025 18:09:19.217] [main/INFO] [Mods Optimizer/]: | immersive_weathering               | 1.20.1-2.0.5           | FORGE    | BOTH              | 2025-09-16 18:03:35 |
[16сент.2025 18:09:19.217] [main/INFO] [Mods Optimizer/]: | create                             | 5.1.19                 | FORGE    | BOTH              | 2024-10-23 21:57:13 |
[16сент.2025 18:09:19.218] [main/INFO] [Mods Optimizer/]: | taczjs                             | 1.3.6-mc1.20.1         | FORGE    | BOTH              | 2025-08-22 16:30:05 |
